"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-4.84460735846009,3.53376962194805,-13.956603035733,1.51135055731102e-27,6.87217968184582e-25,52.0644915870097,"CABP1","9478","calcium binding protein 1","Down"
-6.71853812981065,3.59162949049408,-13.8903970899515,2.18817624505564e-27,9.7286315855174e-25,51.6992225799614,"IPCEF1","26034","interaction protein for cytohesin exchange factors 1","Down"
3.45065919100486,7.87385146673515,13.7424434338996,5.00978619015039e-27,2.1789302675291e-24,50.8815778566536,"CHST14","113189","carbohydrate sulfotransferase 14","Up"
-2.8533328400242,5.07186158340071,-13.7056264469408,6.15825175162999e-27,2.62144984669918e-24,50.6778281024169,"BTBD9","114781","BTB domain containing 9","Down"
-1.11606742046529,2.77985935829544,-13.6992062620092,6.3840091637901e-27,2.66093481958226e-24,50.642286531345,"SNAI3-AS1","197187","SNAI3 antisense RNA 1","Down"
2.68349394791821,8.48616030270331,13.6858545924945,6.88042814631528e-27,2.80932093721081e-24,50.5683620231448,"TMEM218","219854","transmembrane protein 218","Up"
-4.32996785846318,3.42050220115769,-13.6596481277901,7.97016026366131e-27,3.18917992790144e-24,50.4232216059946,"CTXN3","613212","cortexin 3","Down"
-2.27632589327482,2.34645811567929,-13.6173441221144,1.01062453788908e-26,3.96462061363663e-24,50.1888096639202,"RFPL2","10739","ret finger protein like 2","Down"
-5.0158851204405,3.19816240973491,-13.5144188011611,1.80193727878176e-26,6.93295368011281e-24,49.6178894115417,"CREG2","200407","cellular repressor of E1A stimulated genes 2","Down"
3.13217067887127,6.61899505861314,13.4515706274929,2.56607498334437e-26,9.68669097957938e-24,49.2688663314284,"WDR5B","54554","WD repeat domain 5B","Up"
-4.75501561851499,5.61568823296728,-13.3525376356366,4.48180055650327e-26,1.66050710618446e-23,48.7182820663002,"KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2","Down"
-3.93296066339981,3.99047266657272,-13.3427636815083,4.73556057866287e-26,1.71049553299612e-23,48.6639029430647,"LINC01123","440894","long intergenic non-protein coding RNA 1123","Down"
-2.99747473717463,9.62448148507361,-13.3408201395374,4.78771179326149e-26,1.71049553299612e-23,48.6530888614545,"DGKZ","8525","diacylglycerol kinase zeta","Down"
-5.60192254743465,3.31662673139462,-13.2826844094277,6.64451099316195e-26,2.33222335859985e-23,48.3294871458569,"CLEC2L","154790","C-type lectin domain family 2 member L","Down"
-6.00240600894458,5.09552624738006,-13.2382205915731,8.5387614672631e-26,2.94543104612988e-23,48.0818222706694,"GAD2","2572","glutamate decarboxylase 2","Down"
-8.56083676759764,5.01076684625089,-13.2196743523383,9.48088753970746e-26,3.21498503401571e-23,47.9784773868262,"PACSIN1","29993","protein kinase C and casein kinase substrate in neurons 1","Down"
-2.90057048960276,3.15599214273266,-13.2091072636332,1.00635683458476e-25,3.35569686492288e-23,47.9195836918768,"SYT5","6861","synaptotagmin 5","Down"
-3.15120221662183,3.70292671343976,-13.1753335282925,1.21776520449026e-25,3.97438192971484e-23,47.7312994767042,"OR2L13","284521","olfactory receptor family 2 subfamily L member 13","Down"
-5.55387373542341,4.33648970692485,-13.1733291275333,1.23162732864658e-25,3.97438192971484e-23,47.7201226963408,"LOC101930363","101930363","uncharacterized LOC101930363","Down"
-5.37546771379132,4.07454100337065,-13.125261761492,1.61584223644776e-25,5.13145327374766e-23,47.4520100873156,"SEC14L5","9717","SEC14 like lipid binding 5","Down"
-3.05992881254925,3.69916700071811,-13.1039343300223,1.82280944188219e-25,5.69827320370891e-23,47.3329981704413,"CARTPT","9607","CART prepropeptide","Down"
4.2280248975806,8.49927889325746,13.0945507915697,1.92209447514699e-25,5.91620679450244e-23,47.2806261254422,"CDK2","1017","cyclin dependent kinase 2","Up"
2.45732602733339,11.1398571873273,13.0812029159705,2.07273442178291e-25,6.28321175403192e-23,47.206117828213,"VEZF1","7716","vascular endothelial zinc finger 1","Up"
-2.29833081407022,2.37964219699598,-13.0011152953146,3.26034653419367e-25,9.73578404621086e-23,46.7588173527592,"INPP5J","27124","inositol polyphosphate-5-phosphatase J","Down"
3.02568179187206,8.94304095258959,12.9648058474376,4.00414385771424e-25,1.17810156119542e-22,46.5558861307931,"NUP37","79023","nucleoporin 37","Up"
-5.61333096140474,3.3734357506103,-12.9503508967992,4.34559104002699e-25,1.26003246286696e-22,46.4750748193402,"BSN","8927","bassoon presynaptic cytomatrix protein","Down"
-2.73918422587574,9.19023312853018,-12.9468480418485,4.43263406678195e-25,1.26691013963009e-22,46.4554898896459,"GOT1","2805","glutamic-oxaloacetic transaminase 1","Down"
1.82136350491683,10.2864015420287,12.9248423273691,5.02086302994013e-25,1.41482262873256e-22,46.3324352727518,"RBM12","10137","RNA binding motif protein 12","Up"
-5.30089024847581,5.70628585097828,-12.8000168325561,1.01856847943595e-24,2.83034716223265e-22,45.6338529538243,"ARHGAP44","9912","Rho GTPase activating protein 44","Down"
-6.34279428273235,4.37075227997994,-12.7531469964388,1.32875713498499e-24,3.64170465748557e-22,45.3713063987498,"SNCB","6620","synuclein beta","Down"
-4.33506160299336,3.6413510446687,-12.7392042373968,1.43814132591992e-24,3.88822885238918e-22,45.2931798930161,"LINC00507","100862680","long intergenic non-protein coding RNA 507","Down"
-5.98277176052202,3.25452816713609,-12.6931731590677,1.86749296201298e-24,4.93382805270523e-22,45.0351718736584,"CACNG3","10368","calcium voltage-gated channel auxiliary subunit gamma 3","Down"
-2.52266366578048,3.52636501261414,-12.6925417479653,1.87419869048632e-24,4.93382805270523e-22,45.0316319317638,"TRPM2","7226","transient receptor potential cation channel subfamily M member 2","Down"
-3.15232705573044,2.79976435783136,-12.6827849182314,1.98093827902465e-24,5.14709508421379e-22,44.9769284348114,"RAB40B","10966","RAB40B, member RAS oncogene family","Down"
-1.70378090714004,9.52751261211243,-12.6798529922367,2.01418800159198e-24,5.16639222408342e-22,44.9604890063865,"PIN1","5300","peptidylprolyl cis/trans isomerase, NIMA-interacting 1","Down"
-1.04347723365352,1.86545330843787,-12.6490682781631,2.39892191625042e-24,6.0753456681547e-22,44.7878492119589,"PRSS3P2","154754","protease, serine 3 pseudogene 2","Down"
-4.22919342962196,2.80120488457751,-12.6153200183319,2.90580030971057e-24,7.26704334954742e-22,44.5985305797811,"KCNH3","23416","potassium voltage-gated channel subfamily H member 3","Down"
-8.60194804339238,5.26785681167467,-12.59899370843,3.18822242095679e-24,7.87490937976327e-22,44.5069224459225,"SLC12A5","57468","solute carrier family 12 member 5","Down"
-5.30988945193492,5.60534689894793,-12.5376004258215,4.51940588767855e-24,1.10267992188762e-21,44.162314916287,"NKAIN2","154215","Na+/K+ transporting ATPase interacting 2","Down"
-2.89319524281052,2.56528998149775,-12.5137260271992,5.17644072158469e-24,1.24777168092464e-21,44.0282528245907,"ABCG4","64137","ATP binding cassette subfamily G member 4","Down"
-4.33037517499421,2.84537164994485,-12.4507540989366,7.40590045035617e-24,1.76392678940805e-21,43.6745097516012,"STX1B","112755","syntaxin 1B","Down"
-4.32884069454885,3.25279874891195,-12.4276798273727,8.44489402823483e-24,1.98772935085758e-21,43.544842353513,"MARCH11","441061","membrane associated ring-CH-type finger 11","Down"
-5.78200800749895,6.29104463672787,-12.4133689244715,9.16139867935409e-24,2.13130352764927e-21,43.46440856044,"DLG2","1740","discs large MAGUK scaffold protein 2","Down"
-4.38527009731046,2.78321728303598,-12.4085119547962,9.41816092728668e-24,2.16585224910603e-21,43.4371079856533,"TMEM151A","256472","transmembrane protein 151A","Down"
-3.78785339142071,3.28541871768231,-12.3815357498923,1.09811589459966e-23,2.49659144355176e-21,43.2854572393275,"RELL2","285613","RELT like 2","Down"
-4.71704153366286,3.3687081861697,-12.379326529037,1.1120127240948e-23,2.49977961471512e-21,43.273036285774,"LINC00889","158696","long intergenic non-protein coding RNA 889","Down"
-2.39185662051585,2.75498474974047,-12.3361487098826,1.42190950031892e-23,3.16090481920896e-21,43.0302321348164,"KRTAP5-AS1","338651","KRTAP5-1/KRTAP5-2 antisense RNA 1","Down"
-6.82736620754556,4.16648670239598,-12.3107702682625,1.6430084322765e-23,3.61227139610506e-21,42.8874813648699,"KCNJ9","3765","potassium voltage-gated channel subfamily J member 9","Down"
-2.88553673753662,3.36028110806497,-12.3049207118107,1.69867019409287e-23,3.69405375795826e-21,42.8545742944928,"LRTM2","654429","leucine rich repeats and transmembrane domains 2","Down"
-3.51258232143787,3.84646682557278,-12.3005345162134,1.74164259295633e-23,3.74677885562121e-21,42.8298984846321,"PPFIA3","8541","PTPRF interacting protein alpha 3","Down"
-4.45842642091072,3.4818714505129,-12.266064189634,2.11952901267842e-23,4.51121456985714e-21,42.635947002754,"KCNV1","27012","potassium voltage-gated channel modifier subfamily V member 1","Down"
-3.84698907561269,8.0616857038397,-12.2448784855227,2.3914645998425e-23,5.0364244472683e-21,42.5167181985755,"NCDN","23154","neurochondrin","Down"
-7.09132788980474,6.84057351951006,-12.1981498380876,3.12121203082974e-23,6.5048009480011e-21,42.253673893303,"SYN2","6854","synapsin II","Down"
-5.49777075926792,7.05190501538846,-12.1958892427465,3.16169149608076e-23,6.52123317134926e-21,42.2409463542187,"MFSD4A","148808","major facilitator superfamily domain containing 4A","Down"
-1.51403772107101,12.3308690666515,-12.1401433649549,4.34458637154275e-23,8.86960607504651e-21,41.9270245422816,"MDH1","4190","malate dehydrogenase 1","Down"
-5.8880038960238,3.88747802375609,-12.0806674801812,6.09914064301592e-23,1.2325808772204e-20,41.5919692737666,"FRMPD4","9758","FERM and PDZ domain containing 4","Down"
-3.46957984816233,3.27586856053556,-11.9933184647133,1.00398558405977e-22,2.00867395802837e-20,41.099666588725,"LY86-AS1","285780","LY86 antisense RNA 1","Down"
-2.40526012295549,3.72137341237083,-11.9864900016407,1.04388744499302e-22,2.06782733781934e-20,41.061170402367,"LOC102725213","102725213","uncharacterized LOC102725213","Down"
4.52537741407843,9.46856147852089,11.9733926253891,1.12491804916516e-22,2.20649366761249e-20,40.9873283889961,"F2R","2149","coagulation factor II thrombin receptor","Up"
-4.51749945321447,4.01972317488272,-11.9536976315237,1.2587729777225e-22,2.44507485099943e-20,40.8762793665353,"ENTPD3","956","ectonucleoside triphosphate diphosphohydrolase 3","Down"
-2.12245594108514,2.75329967792811,-11.9348355950743,1.40188956181245e-22,2.6968850445367e-20,40.7699157390442,"STAR","6770","steroidogenic acute regulatory protein","Down"
2.77911116442124,6.88592564535189,11.8880045045521,1.83166648306597e-22,3.47002495480381e-20,40.5057880649423,"DPH6","89978","diphthamine biosynthesis 6","Up"
-1.85924383093761,2.41155919902657,-11.8873553044803,1.83846976162945e-22,3.47002495480381e-20,40.5021261276056,"SHANK1","50944","SH3 and multiple ankyrin repeat domains 1","Down"
1.99718176964398,11.9312231221695,11.884771427862,1.86579902243188e-22,3.48869542446678e-20,40.4875511589045,"MIR4745","100616459","microRNA 4745","Up"
-2.49178861545076,6.03458469773278,-11.8587934547225,2.16420470985225e-22,4.00918922500129e-20,40.341005919694,"IQSEC2","23096","IQ motif and Sec7 domain 2","Down"
-5.26182480471559,5.33849871818201,-11.8400867846596,2.40825075838016e-22,4.42035531402861e-20,40.2354677040679,"ADAM11","4185","ADAM metallopeptidase domain 11","Down"
-3.87906995510908,3.55233287543024,-11.7998657416876,3.03030805145435e-22,5.5115793804952e-20,40.0085199872091,"GPR22","2845","G protein-coupled receptor 22","Down"
-5.35344481831289,2.22380285609592,-11.7481393885939,4.0723158722025e-22,7.31439334088506e-20,39.7165947549477,"OPALIN","93377","oligodendrocytic myelin paranodal and inner loop protein","Down"
-5.63567432128836,3.96621391691503,-11.7471832239891,4.09462715139264e-22,7.31439334088506e-20,39.7111979097639,"KRT222","125113","keratin 222","Down"
-3.97140880203491,8.06817915376266,-11.7170285603044,4.86467202374839e-22,8.61305249372868e-20,39.5409865542808,"CASKIN1","57524","CASK interacting protein 1","Down"
1.64886637629033,10.9425366127134,11.6887053263935,5.71946470136365e-22,1.00376605508932e-19,39.3810950618191,"PPP4R1","9989","protein phosphatase 4 regulatory subunit 1","Up"
-4.04555946737127,3.85556455951142,-11.662470624998,6.64476651631122e-22,1.15601603210294e-19,39.2329792336676,"YJEFN3","374887","YjeF N-terminal domain containing 3","Down"
-3.78976407646463,6.01414490169604,-11.6509795589506,7.09588786888177e-22,1.22385714304067e-19,39.1680987646845,"SCN1B","6324","sodium voltage-gated channel beta subunit 1","Down"
-1.50016103036654,3.01227568553402,-11.6135773099808,8.78753133406166e-22,1.50266785812454e-19,38.9569025445935,"LOC101930630","101930630","putative stereocilin-like protein-like","Down"
-4.39096633307725,3.0310530271287,-11.601707235796,9.40458316766639e-22,1.59455504606357e-19,38.8898716048081,"NECAB1","64168","N-terminal EF-hand calcium binding protein 1","Down"
-3.53665138542827,3.24368857982047,-11.5633284354498,1.17122127666047e-21,1.96912807412992e-19,38.6731286243789,"FNDC9","408263","fibronectin type III domain containing 9","Down"
2.13322872281078,12.7390686949333,11.5556143391921,1.22403911156522e-21,2.04077920875711e-19,38.6295607460164,"DYNLT1","6993","dynein light chain Tctex-type 1","Up"
-2.92578836607916,2.97759234382402,-11.5235104071601,1.47069613312762e-21,2.43175351532929e-19,38.448234008473,"LOC401220","401220","uncharacterized LOC401220","Down"
2.74355770350512,11.362346642002,11.5050652529916,1.63430470551997e-21,2.6594662968934e-19,38.3440472380322,"RBM3","5935","RNA binding motif (RNP1, RRM) protein 3","Up"
-4.05289879034293,5.35293326036533,-11.5049909269476,1.63499952275648e-21,2.6594662968934e-19,38.343627401173,"LOC283713","283713","uncharacterized LOC283713","Down"
-3.1374481193165,4.12238704401219,-11.5026509486718,1.65702594779197e-21,2.67355791431242e-19,38.3304098028062,"PABPC1L2B","645974","poly(A) binding protein cytoplasmic 1 like 2B","Down"
-2.89678134000901,10.4367059791576,-11.4965361226851,1.71599701185468e-21,2.74655617729413e-19,38.2958692789609,"LOC101930324","101930324","uncharacterized LOC101930324","Down"
-3.5680566057384,4.36368208696621,-11.4765494012498,1.92379353181815e-21,3.05470930087983e-19,38.1829680676327,"PANX2","56666","pannexin 2","Down"
-3.47520778943005,2.63671066265852,-11.4611518668749,2.10089092067228e-21,3.30964761022758e-19,38.0959871490735,"CES4A","283848","carboxylesterase 4A","Down"
-5.00858659639356,3.30314506463692,-11.4548913561501,2.17747900806283e-21,3.40350175893071e-19,38.0606206782892,"ITPKA","3706","inositol-trisphosphate 3-kinase A","Down"
4.33504854387771,7.13665559146331,11.4463063004112,2.28706602947833e-21,3.52419661867099e-19,38.0121218658476,"GPX7","2882","glutathione peroxidase 7","Up"
3.18515446033563,9.98915642576183,11.4200261499612,2.65802519976251e-21,4.05947405890447e-19,37.8636551207961,"TP53INP1","94241","tumor protein p53 inducible nuclear protein 1","Up"
-7.24913474764011,4.56102650584462,-11.4050352398998,2.89599749697199e-21,4.3894107516605e-19,37.778962806427,"GABRA1","2554","gamma-aminobutyric acid type A receptor alpha1 subunit","Down"
-1.46896420316844,2.31096592310639,-11.3959465261194,3.05053501600438e-21,4.58887624550373e-19,37.7276144785393,"MCHR2","84539","melanin concentrating hormone receptor 2","Down"
-5.83229603634385,4.14597790290177,-11.394548144185,3.07503349266732e-21,4.59120858864142e-19,37.7197140078905,"CPLX2","10814","complexin 2","Down"
-3.79193407451703,4.12840864997787,-11.3836660046688,3.2725276938217e-21,4.84988604224375e-19,37.6582324105036,"SYT3","84258","synaptotagmin 3","Down"
-7.43808476087475,4.09014722633994,-11.369739606344,3.54388826965545e-21,5.21342445669092e-19,37.5795501621577,"SST","6750","somatostatin","Down"
-1.40949327288356,3.56770894534148,-11.3388886603433,4.22789215524954e-21,6.17426557299836e-19,37.4052419570719,"B3GNT4","79369","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4","Down"
-2.28204880729422,1.9419640881429,-11.3190545571116,4.73587060034051e-21,6.86598283340671e-19,37.2931761940564,"ICAM5","7087","intercellular adhesion molecule 5","Down"
-1.8676881265597,3.34793889509035,-11.2918946332441,5.53194243519695e-21,7.96241527345218e-19,37.1397155301721,"LOC100287576","100287576","uncharacterized LOC100287576","Down"
-3.54512007117443,9.03354791752822,-11.2821322856578,5.84968164444681e-21,8.35961290431766e-19,37.0845550571524,"PAK1","5058","p21 (RAC1) activated kinase 1","Down"
-4.01854568760855,2.71103496716296,-11.2793264250996,5.94433714021637e-21,8.43463497619212e-19,37.06870096866,"RTN4RL1","146760","reticulon 4 receptor like 1","Down"
1.49090258057198,13.4241374650533,11.2181441077983,8.43557361990794e-21,1.18852479868661e-18,36.7229957787624,"YBX1","4904","Y-box binding protein 1","Up"
2.38264225318106,8.7229325661245,11.2106640702879,8.80439426272793e-21,1.22948506463412e-18,36.6807302780812,"MVB12A","93343","multivesicular body subunit 12A","Up"
-3.85880483747028,3.21803703219213,-11.2097768860799,8.84919524702923e-21,1.22948506463412e-18,36.6757172979972,"SLC26A4-AS1","286002","SLC26A4 antisense RNA 1","Down"
-3.77431215096148,7.5990192818832,-11.2036566933256,9.16452584145686e-21,1.26451495524157e-18,36.6411355324632,"LYNX1","66004","Ly6/neurotoxin 1","Down"
2.68439861763543,9.42400650361982,11.1920726303119,9.79245945767024e-21,1.33869606374543e-18,36.5756805836254,"GTF2H2B","653238","general transcription factor IIH subunit 2B (pseudogene)","Up"
2.03458691838304,9.41829572191337,11.1912976305058,9.8359734778117e-21,1.33869606374543e-18,36.5713015054683,"MGME1","92667","mitochondrial genome maintenance exonuclease 1","Up"
-2.59956466502413,6.21905951515166,-11.1886420766868,9.98654691413988e-21,1.35000570345403e-18,36.5562965037993,"SPTBN4","57731","spectrin beta, non-erythrocytic 4","Down"
-4.18779448309448,6.36989656311024,-11.1679392433301,1.12422610282191e-20,1.50955648584953e-18,36.439317130975,"TLN2","83660","talin 2","Down"
-1.64768515449553,3.30538880702799,-11.1660870797195,1.1362020057106e-20,1.5154662352168e-18,36.4288516998872,"LMO7","4008","LIM domain 7","Down"
1.99099516536468,10.9201306404282,11.1323442990408,1.37813749874305e-20,1.82598655214252e-18,36.2381938368665,"SMC1A","8243","structural maintenance of chromosomes 1A","Up"
-2.2555591975578,8.84929893740331,-11.1208705817581,1.4716340126029e-20,1.93703826908856e-18,36.1733644766654,"MADD","8567","MAP kinase activating death domain","Down"
-3.09297735479941,5.65774816537817,-11.1176658513763,1.49886379591968e-20,1.95998483431144e-18,36.1552570544435,"AKAP5","9495","A-kinase anchoring protein 5","Down"
-6.85126862050638,4.39710476361823,-11.1010753162715,1.64809470285526e-20,2.14113186493671e-18,36.0615177271778,"SVOP","55530","SV2 related protein","Down"
-5.36336765321368,3.2812543297503,-11.0966867147832,1.68999642934424e-20,2.18140377818646e-18,36.0367216280339,"HS3ST4","9951","heparan sulfate-glucosamine 3-sulfotransferase 4","Down"
-3.53001416035996,4.35341834510976,-11.0491360764408,2.21832123761331e-20,2.84499698723907e-18,35.7680629004759,"RGS8","85397","regulator of G-protein signaling 8","Down"
-1.96413456394971,9.90040502191627,-11.0030145767977,2.88806330488518e-20,3.68034920642279e-18,35.5074957678932,"MAP2K4","6416","mitogen-activated protein kinase kinase 4","Down"
-3.11274906032492,6.59870893396793,-10.9951315800437,3.02127446231729e-20,3.82573659288493e-18,35.462962167579,"GARNL3","84253","GTPase activating Rap/RanGAP domain like 3","Down"
-1.21926147157397,2.99474806947929,-10.9674045551406,3.5405408553182e-20,4.45506923851266e-18,35.3063285808612,"HTR5A","3361","5-hydroxytryptamine receptor 5A","Down"
-2.62957870117259,7.07699325093639,-10.9648948404274,3.59173331295475e-20,4.49123802451785e-18,35.2921513093991,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3","Down"
-6.06534831875885,6.70662013403598,-10.9367603809678,4.21882929701175e-20,5.24261600902572e-18,35.1332262994268,"NEFL","4747","neurofilament, light polypeptide","Down"
-4.6594090672831,3.23691534837834,-10.9313803835317,4.35066651035954e-20,5.37307314029403e-18,35.1028371194692,"DGCR5","26220","DiGeorge syndrome critical region gene 5 (non-protein coding)","Down"
-4.09001239431637,3.45840719106083,-10.9078322056421,4.97791405821616e-20,6.1100077645847e-18,34.9698288303081,"ANXA3","306","annexin A3","Down"
1.57654569052328,11.8648305766354,10.8985414672086,5.24957255410556e-20,6.40415842012133e-18,34.9173537365559,"DDOST","1650","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit","Up"
-3.75297569764372,4.08877604506207,-10.8897578481624,5.52001734346323e-20,6.69327193882841e-18,34.8677441202153,"ATP2B3","492","ATPase plasma membrane Ca2+ transporting 3","Down"
-3.44322844557542,6.14669414012059,-10.8842061087921,5.6980920211137e-20,6.86757391966396e-18,34.8363886865556,"DLG4","1742","discs large MAGUK scaffold protein 4","Down"
-3.69308765106253,3.6582095149029,-10.8828411497453,5.7427461423999e-20,6.87994742940088e-18,34.8286796673547,"VIP","7432","vasoactive intestinal peptide","Down"
-1.25738369962295,1.87736453589379,-10.8687050756733,6.22628264779694e-20,7.41483553181389e-18,34.7488436957053,"CLEC4GP1","440508","C-type lectin domain family 4 member G pseudogene 1","Down"
-2.88213420502893,9.23912573143373,-10.8352051580216,7.54095065818032e-20,8.92732543303039e-18,34.5596606478546,"FBXW7","55294","F-box and WD repeat domain containing 7","Down"
1.19178053714385,10.7204612208916,10.8053777083512,8.94326585157609e-20,1.05251717583813e-17,34.391234399942,"CCDC90B","60492","coiled-coil domain containing 90B","Up"
-4.2165256085121,5.87086215607698,-10.8023898951582,9.09735964882663e-20,1.06439107891272e-17,34.3743641139487,"PRKCE","5581","protein kinase C epsilon","Down"
-6.15828441183307,3.54248472110172,-10.8001126222549,9.21658758577341e-20,1.0720713245847e-17,34.3615059189606,"CALY","50632","calcyon neuron specific vesicular protein","Down"
-3.27050698790013,6.3006304941674,-10.7921060130827,9.64831278758618e-20,1.1096852563254e-17,34.3162989376454,"PRRT3","285368","proline rich transmembrane protein 3","Down"
-4.31752277639922,5.03976404163243,-10.7920594104129,9.65088392065873e-20,1.1096852563254e-17,34.3160358131279,"PNMAL2","57469","paraneoplastic Ma antigen family-like 2","Down"
-4.25487246921414,6.36576624265284,-10.790095137851,9.75988052053083e-20,1.11580531185292e-17,34.304945324813,"DMTN","2039","dematin actin binding protein","Down"
1.1232462935063,11.6726631286651,10.7870769626212,9.92976006975419e-20,1.12877675974757e-17,34.2879045481205,"SMIM15","643155","small integral membrane protein 15","Up"
-3.88937525736233,3.85791348406621,-10.7725545840018,1.07894022196726e-19,1.21956819327112e-17,34.2059131219714,"FABP3","2170","fatty acid binding protein 3","Down"
-6.45858739550072,4.90909298893692,-10.7267361144519,1.4020108634672e-19,1.57584445760608e-17,33.9472588162433,"MOBP","4336","myelin-associated oligodendrocyte basic protein","Down"
-2.64925526510329,4.74606660173012,-10.7236186436461,1.42721849750665e-19,1.59521566925226e-17,33.9296618559527,"DTNB","1838","dystrobrevin beta","Down"
-2.67153101846562,6.53418337284544,-10.7083429415897,1.55743844633921e-19,1.73065399415415e-17,33.8434396444901,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2","Down"
1.75183907109586,8.12314861494367,10.7074180175723,1.56569387185436e-19,1.73065399415415e-17,33.8382191865083,"FAM114A2","10827","family with sequence similarity 114 member A2","Up"
-4.79688568553169,3.66460748828243,-10.7011539464329,1.62276667430314e-19,1.78388422268038e-17,33.8028640699834,"HTR2A","3356","5-hydroxytryptamine receptor 2A","Down"
-3.10690453523761,3.35101642635302,-10.6943038429043,1.68756132750826e-19,1.84497483494305e-17,33.7642024619289,"RXFP1","59350","relaxin/insulin like family peptide receptor 1","Down"
-2.34606838710191,2.77162433316391,-10.6628086555885,2.02037252816664e-19,2.19682571581685e-17,33.5864611616961,"CDH9","1007","cadherin 9","Down"
1.97546378255429,6.9304966912545,10.6579858871009,2.0768291413842e-19,2.24600652063101e-17,33.5592465007273,"CYP20A1","57404","cytochrome P450 family 20 subfamily A member 1","Up"
-4.91957822945201,4.26308805508077,-10.6559698960835,2.10089356520749e-19,2.25981599780141e-17,33.5478705463948,"OGDHL","55753","oxoglutarate dehydrogenase-like","Down"
2.20331172421973,11.7265040863599,10.6076440692942,2.76901490943421e-19,2.96254980176739e-17,33.2752094664592,"PRDX4","10549","peroxiredoxin 4","Up"
-1.12101021728008,2.44045977623491,-10.5910937084846,3.04360964381195e-19,3.23901585870987e-17,33.1818460023629,"SLC25A41","284427","solute carrier family 25 member 41","Down"
-2.3312946369718,3.14851265447095,-10.587848045115,3.10056958606103e-19,3.28217437610174e-17,33.1635376466293,"RASAL1","8437","RAS protein activator like 1","Down"
1.64638290612235,8.34199120800893,10.5793879684578,3.25409644942306e-19,3.42656356124248e-17,33.1158170386255,"UMPS","7372","uridine monophosphate synthetase","Up"
-2.96587222623695,4.31587180667077,-10.5761640001278,3.31458113790919e-19,3.47198035739001e-17,33.0976322547449,"RBM11","54033","RNA binding motif protein 11","Down"
-6.32428610274649,6.70835872384237,-10.56118133741,3.61074561175798e-19,3.75135097381551e-17,33.013126989386,"GABRB2","2561","gamma-aminobutyric acid type A receptor beta2 subunit","Down"
2.66193147106805,9.59880357154941,10.5607918657454,3.61878711424199e-19,3.75135097381551e-17,33.0109303875426,"CKLF-CMTM1","100529251","CKLF-CMTM1 readthrough","Up"
1.47528632034096,11.8348831239838,10.558793588404,3.66032823500561e-19,3.77485499988439e-17,32.9996602759694,"GNAI3","2773","G protein subunit alpha i3","Up"
1.71487528611703,13.0779500015822,10.5465992019106,3.9243588733459e-19,4.02639220405289e-17,32.9308878601509,"HMGN1","3150","high mobility group nucleosome binding domain 1","Up"
-2.64494023291513,4.99972892367935,-10.5430690272646,4.00428603298142e-19,4.08743625825813e-17,32.9109797407264,"PSD","5662","pleckstrin and Sec7 domain containing","Down"
-4.97735775055654,7.02173782035118,-10.5282688562757,4.3574674734328e-19,4.42537318482082e-17,32.8275200547414,"PPP1R16B","26051","protein phosphatase 1 regulatory subunit 16B","Down"
5.22345691439355,8.68022869296781,10.526541579502,4.40066335157683e-19,4.44667028661604e-17,32.8177802546229,"CDK1","983","cyclin dependent kinase 1","Up"
-3.68993829176003,2.78961306883136,-10.52032292326,4.55975300638095e-19,4.58427027128963e-17,32.7827152416372,"STAT4","6775","signal transducer and activator of transcription 4","Down"
-8.14239158278416,5.19147043137,-10.5142768852296,4.71993322845506e-19,4.72158520508502e-17,32.7486248683177,"SYNPR","132204","synaptoporin","Down"
1.43581792638066,12.9949220730444,10.5119701792453,4.78251662546022e-19,4.76038856346182e-17,32.7356189281096,"SNRPG","6637","small nuclear ribonucleoprotein polypeptide G","Up"
-2.8867990367054,4.74835499970361,-10.5007695827797,5.0983882727038e-19,5.04967594910817e-17,32.6724691127402,"SYT12","91683","synaptotagmin 12","Down"
1.01981246194904,12.0485879836624,10.498613565924,5.16154143191112e-19,5.08418057270274e-17,32.6603138439067,"SEC61B","10952","Sec61 translocon beta subunit","Up"
-3.08825458958739,6.47106449906367,-10.4978515072724,5.18404976673844e-19,5.08418057270274e-17,32.6560175227349,"UNC13A","23025","unc-13 homolog A","Down"
1.7215754389879,10.8928644214897,10.4925826346005,5.34237810529021e-19,5.19654124640986e-17,32.6263133413462,"HSD17B10","3028","hydroxysteroid 17-beta dehydrogenase 10","Up"
-2.42257963370112,6.73293199481633,-10.4923144554178,5.35056478612701e-19,5.19654124640986e-17,32.6248014619155,"MYPOP","339344","Myb related transcription factor, partner of profilin","Down"
-2.659935614905,7.47187469651095,-10.4663178514591,6.20666745275372e-19,5.99887902063979e-17,32.4782564044158,"RUSC2","9853","RUN and SH3 domain containing 2","Down"
2.36663274106528,7.23672479096882,10.4622762841058,6.35153467910572e-19,6.10938241946482e-17,32.4554760332624,"ZNF70","7621","zinc finger protein 70","Up"
